VideoID, ID,Start,End,Duration,num_all_rb,rb_full_rate,rb_full_int,first_rb,last_rb,rb_period,rate_adj_rb,low_rb, low_rb_rate, num_br,rate_br,num_gul,rate_gul,num_ch,rate_ch,coov,toov,hoov,dur_exh_tot,exh_pct,num_exh, exh_avg,soh,toh,hbn,lbn
Boccia239M 2.csv,Boccia 239M,289.658,373.477,83.81899999999996,0,0.0,NA,NA,NA,NA,NA,1,0.011930469225354639,13,0.1550960999296103,2,0.023860938450709277,0,0.0,0,0,0,11.288000000000068,0.13467113661580396,14.0,0.8062857142857192,0,0,0,1
Boccia239M 3.csv,Boccia 239M,379.691,481.735,102.04400000000004,7,0.06859785974677587,3.0024999999999977,387.990,406.005,18.014999999999986,0.38856508465167944,0,0.0,7,0.06859785974677587,1,0.009799694249539411,0,0.0,0,0,0,5.661000000000001,0.05547606914664262,13.0,0.43546153846153857,7,0,0,0
Boccia239M.csv,Boccia 239M,131.526,264.762,133.236,6,0.04503287399801856,12.894,184.654,249.124,64.47,0.09306654257794324,0,0.0,16,0.12008766399471615,0,0.0,0,0.0,0,0,0,87.42799999999997,0.6561890179831275,19.0,4.601473684210525,6,0,0,0
Boccia239M_2.csv,Boccia 239M,95.163,214.813,119.64999999999999,5,0.041788549937317176,6.401250000000001,95.496,121.101,25.605000000000004,0.1952743604764694,0,0.0,3,0.025073129962390306,1,0.008357709987463435,0,0.0,0,0,0,14.173999999999992,0.11846218136230667,5.0,2.8347999999999987,5,0,0,0
Boccia239M_3 2.csv,Boccia 239M,170.024,253.586,83.56200000000001,9,0.10770445896460112,8.95025,181.109,252.711,71.602,0.12569481299405044,0,0.0,6,0.07180297264306741,0,0.0,0,0.0,0,0,0,37.531000000000006,0.44913956104449393,12.0,3.127583333333334,9,0,0,0
Boccia239M_3.csv,Boccia 239M,73.157,128.229,55.07200000000002,2,0.03631609529343404,7.548000000000002,80.609,88.157,7.548000000000002,0.26497085320614727,0,0.0,1,0.01815804764671702,0,0.0,0,0.0,0,0,0,3.542000000000016,0.06431580476467197,3.0,1.1806666666666719,2,0,0,0
Boccia239M_4 2.csv,Boccia 239M,181.776,315.054,133.27799999999996,27,0.20258407239004192,3.753115384615385,188.115,285.696,97.58100000000002,0.2766932087189104,0,0.0,14,0.10504359309113286,0,0.0,0,0.0,0,0,0,74.83499999999995,0.5614955206410658,17.0,4.4020588235294085,27,0,0,0
Boccia239M_4.csv,Boccia 239M,9.383,171.291,161.908,4,0.024705388245176273,12.329666666666663,123.520,160.509,36.98899999999999,0.10814025791451516,0,0.0,7,0.04323442942905848,0,0.0,0,0.0,0,0,0,45.279999999999994,0.2796649949353954,8.0,5.659999999999999,4,0,0,0
Boccia240 dunk.csv,Boccia 240,0.000,19.102,19.102,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,5.603,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia240M.csv,Boccia 240M,225.480,232.944,7.463999999999999,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia241 retest 2.csv,Boccia 241,143.740,165.739,21.998999999999995,0,0.0,NA,NA,NA,NA,NA,1,0.04545661166416656,0,0.0,0,0.0,0,0.0,0,0,0,0.12400000000002365,0.0056366198463577285,1.0,0.12400000000002365,0,0,0,1
Boccia241 retest 3.csv,Boccia 241,174.778,229.528,54.75,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,54.001000000000005,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia241 retest.csv,Boccia 241,63.409,121.913,58.504,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia241.csv,Boccia 241,0.000,64.662,64.662,2,0.030930067118245645,28.482000000000003,54.837,26.355,28.482000000000003,0.07021978793624042,5,0.0773251677956141,0,0.0,2,0.030930067118245645,1,0.015465033559122822,0,0,0,16.96399999999999,0.2623488292969594,7.0,2.4234285714285706,0,0,2,5
